100  2001-12-12T15:22:33.616      72.79932     351.72087      16.51364     106.31109     289.36269   8.31763E+00   8.97425E-02   1.09078E+01   4.29585E-01   1.97663E+02   7.78459E+00   1.66736E-02   3.30000E+01
101  2001-12-12T21:44:26.536      72.79732     258.68641      16.50336     106.24584     289.52482   6.91962E+00   9.03435E-02   8.52624E+00   3.21430E-01   1.54506E+02   5.82469E+00   2.13350E-01   3.20000E+01
102  2001-12-13T04:00:45.352      73.26251     167.32858      16.51450     106.48371     289.68454   8.39571E+00   9.43160E-02   8.21304E+00   2.55637E-01   1.48830E+02   4.63245E+00   2.50990E-01   3.30000E+01
103  2001-12-13T10:12:54.663      73.07649      76.55442      16.49730     106.30622     289.84246   8.83567E+00   9.23450E-02   9.57254E+00   3.24496E-01   1.73466E+02   5.88025E+00   8.33778E-02   3.30000E+01
104  2001-12-13T16:19:20.793      73.47367     347.62989      16.51041     106.51962     289.99789   9.60809E+00   9.61982E-02   8.33564E+00   2.31068E-01   1.51052E+02   4.18723E+00   2.33583E-01   3.40000E+01
105  2001-12-13T22:21:08.400      73.47203     259.49797      16.50132     106.46087     290.15131   8.11175E+00   9.65222E-02   1.17434E+01   5.24931E-01   2.12805E+02   9.51237E+00   4.68480E-02   3.30000E+01
106  2001-12-14T04:18:19.679      73.91963     172.80656      16.51361     106.69188     290.30274   1.96517E+01   1.33995E-01   8.29681E+00   1.62863E-01   1.50348E+02   2.95127E+00   9.26160E-01   3.40000E+01
107  2001-12-14T10:07:49.124      73.92586      87.73844      16.50921     106.65567     290.45086   6.97988E+00   1.04111E-01   9.17146E+00   5.20925E-01   1.66198E+02   9.43977E+00   7.77018E-02   3.30000E+01
108  2001-12-14T15:53:27.340      74.41290       3.97853      16.52955     106.93164     290.59730   5.18435E+00   8.27172E-02   8.34916E+00   3.56426E-01   1.51297E+02   6.45887E+00   4.21895E-02   3.50000E+01
109  2001-12-14T21:36:05.948      74.41760     280.51776      16.52142     106.88145     290.74244   6.78430E+00   8.48103E-02   1.09298E+01   5.03407E-01   1.98061E+02   9.12233E+00   2.90965E-02   3.40000E+01
110  2001-12-15T03:15:01.336      74.83678     198.33697      16.53809     107.10981     290.88596   7.95268E+00   9.06786E-02   7.94610E+00   2.43571E-01   1.43993E+02   4.41379E+00   5.98771E-02   3.50000E+01
111  2001-12-15T08:49:49.781      74.76032     116.76932      16.52905     107.02052     291.02769   6.26481E+00   8.69658E-02   9.59901E+00   4.30097E-01   1.73946E+02   7.79386E+00   5.93196E-02   3.40000E+01
112  2001-12-15T14:20:54.457      75.15895      36.46461      16.54388     107.22999     291.16781   5.71310E+00   8.56859E-02   9.11138E+00   4.05636E-01   1.65109E+02   7.35060E+00   7.18813E-02   3.50000E+01
113  2001-12-15T19:48:59.216      75.32499     316.73554      16.54814     107.29746     291.30662   3.68228E+00   8.36125E-02   7.85579E+00   4.41863E-01   1.42356E+02   8.00708E+00   6.50146E-03   3.50000E+01
114  2001-12-16T01:14:19.851      75.40583     237.59502      16.54757     107.30903     291.44424   5.17805E+00   8.92503E-02   6.64936E+00   2.48278E-01   1.20494E+02   4.49910E+00   3.00580E-02   3.40000E+01
115  2001-12-16T06:36:15.545      75.73889     159.44796      16.55777     107.46986     291.58038   1.06941E+01   9.78405E-02   8.97160E+00   2.56766E-01   1.62576E+02   4.65290E+00   1.48314E-01   3.50000E+01
116  2001-12-16T11:54:00.447      75.57640      81.92555      16.54189     107.32178     291.71470   6.16116E+00   8.65073E-02   8.82600E+00   3.53391E-01   1.59938E+02   6.40386E+00   2.62199E-02   3.50000E+01
117  2001-12-16T17:07:55.861      76.08118       6.01777      16.57155     107.62229     291.84738   5.75815E+00   8.35529E-02   1.06051E+01   5.58065E-01   1.92177E+02   1.01128E+01   8.91823E-02   3.50000E+01
118  2001-12-16T22:19:00.363      76.06483     290.23291      16.56330     107.56609     291.97882   5.20007E+00   8.83563E-02   7.12305E+00   2.77699E-01   1.29078E+02   5.03223E+00   9.83340E-02   3.50000E+01
119  2001-12-17T03:27:05.955      76.39411     215.57620      16.58175     107.74862     292.10897   7.40428E+00   8.94474E-02   8.09512E+00   2.59262E-01   1.46693E+02   4.69814E+00   5.06677E-02   3.60000E+01
120  2001-12-17T08:32:21.902      76.52686     141.38186      16.58517     107.79590     292.23789   8.41236E+00   9.15505E-02   9.67289E+00   3.43269E-01   1.75284E+02   6.22043E+00   1.78292E-02   3.50000E+01
121  2001-12-17T13:33:24.879      76.51783      68.03194      16.57672     107.74342     292.36499   3.85526E+00   8.81034E-02   7.30337E+00   3.87541E-01   1.32346E+02   7.02270E+00   9.18005E-02   3.50000E+01
122  2001-12-17T18:31:32.955      76.97090     356.00459      16.60906     108.01852     292.49084   6.15752E+00   9.13473E-02   6.32823E+00   1.90467E-01   1.14675E+02   3.45149E+00   1.41044E-01   3.60000E+01
123  2001-12-17T23:27:29.083      76.92053     283.87125      16.59884     107.94365     292.61572   4.62760E+00   8.40170E-02   8.99082E+00   4.91057E-01   1.62924E+02   8.89855E+00   6.82361E-02   3.50000E+01
124  2001-12-18T04:19:44.561      77.30082     213.17473      16.62458     108.16287     292.73902   6.54975E+00   9.06836E-02   7.37068E+00   2.54100E-01   1.33566E+02   4.60459E+00   7.11423E-02   3.50000E+01
125  2001-12-18T09:08:46.504      77.43978     142.98051      16.63174     108.22110     292.86093   5.04261E+00   8.38222E-02   1.03118E+01   5.90478E-01   1.86862E+02   1.07002E+01   6.13657E-03   3.60000E+01
126  2001-12-18T13:54:39.288      77.37981      73.26712      16.61969     108.13886     292.98148   4.34061E+00   8.08333E-02   1.39226E+01   1.18808E+00   2.52293E+02   2.15295E+01   9.91781E-03   3.60000E+01
127  2001-12-18T18:37:37.096      77.88353       5.08606      16.66247     108.45338     293.10077   6.35821E+00   9.20913E-02   6.93004E+00   2.25430E-01   1.25581E+02   4.08505E+00   6.80827E-02   3.60000E+01
128  2001-12-18T23:17:46.587      77.83806     296.79817      16.65263     108.38553     293.21885   7.82126E+00   9.37536E-02   7.46327E+00   2.22251E-01   1.35243E+02   4.02746E+00   8.72767E-02   3.60000E+01
129  2001-12-19T03:54:17.124      78.07733     229.83783      16.67218     108.51898     293.33536   4.61985E+00   8.15126E-02   1.06037E+01   6.68786E-01   1.92151E+02   1.21192E+01   1.62898E-03   3.60000E+01
130  2001-12-19T08:28:01.904      78.58111     163.90438      16.71545     108.82112     293.45068   4.78665E+00   8.05713E-02   1.41291E+01   1.13411E+00   2.56036E+02   2.05515E+01   5.53810E-03   3.70000E+01
131  2001-12-19T12:59:37.758      78.41755      97.60130      16.69935     108.69071     293.56507   7.02102E+00   8.82052E-02   1.00542E+01   4.20935E-01   1.82194E+02   7.62784E+00   1.80733E-01   3.70000E+01
132  2001-12-19T17:28:28.180      78.95100      32.98583      16.75094     109.01954     293.67828   5.88268E+00   8.28513E-02   1.09323E+01   5.49980E-01   1.98107E+02   9.96629E+00   2.28661E-01   3.80000E+01
133  2001-12-19T21:55:18.806      79.08344     328.27358      16.76360     109.08355     293.79061   7.01221E+00   8.73304E-02   9.91097E+00   4.16213E-01   1.79599E+02   7.54228E+00   2.72827E-02   3.70000E+01
134  2001-12-20T02:19:49.519      79.05325     263.85465      16.75815     109.03708     293.90194   5.78606E+00   8.80841E-02   8.04859E+00   3.20599E-01   1.45850E+02   5.80964E+00   2.99927E-02   3.70000E+01
135  2001-12-20T06:41:39.191      79.52434     200.88047      16.80530     109.31648     294.01211   2.94266E+00   8.25350E-02   7.63230E+00   5.02927E-01   1.38306E+02   9.11364E+00   7.25001E-02   3.80000E+01
136  2001-12-20T11:01:28.679      79.58729     137.84332      16.81588     109.34631     294.12141   3.97900E+00   8.24862E-02   8.57165E+00   4.96074E-01   1.55328E+02   8.98946E+00   8.55295E-02   3.70000E+01
137  2001-12-20T15:18:33.853      79.58200      75.19712      16.80828     109.30476     294.22954   5.81726E+00   8.61673E-02   9.11629E+00   4.07358E-01   1.65198E+02   7.38180E+00   6.74060E-02   3.70000E+01
